/home/rkm/projects/go-topology-suite/bench
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkUnion/impl=geos/n=1024-32                          	      12	  99643521 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	      12	 116064143 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	      12	 100959762 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	      12	 121201954 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	      10	 135903908 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	      10	 109641839 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 117986136 ns/op	45994496 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 119836947 ns/op	45994517 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 119961251 ns/op	45994485 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 117056587 ns/op	45994496 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 115103036 ns/op	45994506 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 115798696 ns/op	45994496 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 116982885 ns/op	45994517 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 116830534 ns/op	45994549 B/op	  237437 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 119380170 ns/op	45994485 B/op	  237436 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	       9	 119948215 ns/op	45994474 B/op	  237436 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       6	 170392299 ns/op	121541816 B/op	 1398098 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       6	 170990698 ns/op	121541770 B/op	 1398098 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       6	 167485798 ns/op	121541690 B/op	 1398097 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       6	 169562843 ns/op	121541770 B/op	 1398098 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 131996299 ns/op	121541552 B/op	 1398095 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 133746940 ns/op	121541504 B/op	 1398095 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 133617845 ns/op	121541468 B/op	 1398094 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 133766111 ns/op	121541552 B/op	 1398095 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 133454694 ns/op	121541504 B/op	 1398095 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       8	 135013016 ns/op	121541506 B/op	 1398095 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      16	  66124561 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      15	  66811979 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      18	  63728775 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  67615098 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  67854369 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  67722227 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  63737791 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  62461141 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  62423441 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      19	  62825670 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      52	  21979908 ns/op	23175617 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      50	  22019993 ns/op	23175614 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      50	  21981763 ns/op	23175610 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      48	  21963783 ns/op	23175614 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      49	  22027787 ns/op	23175618 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      48	  22069390 ns/op	23175612 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      49	  21698621 ns/op	23175620 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      49	  21883148 ns/op	23175607 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      51	  21824186 ns/op	23175620 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      51	  21803144 ns/op	23175633 B/op	  390920 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25616767 ns/op	22237376 B/op	  493383 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      43	  25512986 ns/op	22237375 B/op	  493383 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25576374 ns/op	22237406 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25833441 ns/op	22237390 B/op	  493383 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      43	  25992154 ns/op	22237391 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25796949 ns/op	22237417 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25364727 ns/op	22237396 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      44	  25598751 ns/op	22237407 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      43	  25662142 ns/op	22237371 B/op	  493383 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      42	  25445083 ns/op	22237399 B/op	  493384 allocs/op
