goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkUnion/impl=geos/n=1024-32                          	       8	 143909918 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	       8	 132318042 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	       8	 133271928 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	       9	 127220632 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	       9	 144192427 ns/op	      16 B/op	       1 allocs/op
BenchmarkUnion/impl=geos/n=1024-32                          	       9	 148205171 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      14	  81140506 ns/op	41555526 B/op	  159606 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      14	  82480449 ns/op	41555577 B/op	  159607 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  86538552 ns/op	41555515 B/op	  159606 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      12	  84876658 ns/op	41555569 B/op	  159607 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  85308448 ns/op	41555660 B/op	  159608 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  84986374 ns/op	41555539 B/op	  159606 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  82711776 ns/op	41555545 B/op	  159607 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      14	  83348211 ns/op	41555582 B/op	  159607 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  82311831 ns/op	41555605 B/op	  159607 allocs/op
BenchmarkDifference/impl=gts/n=1024-32                      	      13	  82010929 ns/op	41555509 B/op	  159606 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 211457253 ns/op	121541902 B/op	 1398099 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 211768428 ns/op	121541729 B/op	 1398097 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 216804445 ns/op	121541982 B/op	 1398100 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 210224402 ns/op	121541748 B/op	 1398097 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 210534541 ns/op	121541883 B/op	 1398099 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 206783209 ns/op	121541787 B/op	 1398098 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 208853011 ns/op	121541691 B/op	 1398097 allocs/op
